dsc_cidade,nota,data_ref
"Caçu","8.36884465352363","2011-12-31"
"Campos Borges","9.44560661320856","2011-12-31"
"Alto Alegre","7.32777104942451","2011-12-31"
"São José do Egito","5.09300197583879","2011-12-31"
"Goiás","10","2011-12-31"
"Vitória da Conquista","9.41436304246437","2011-12-31"
"Guia Lopes da Laguna","6.81655305169368","2011-12-31"
"Paramoti","10","2011-12-31"
"Campo Largo do Piauí","6.89486989954747","2011-12-31"
"Itirapina","10","2011-12-31"
"Tarauacá","7.66846841091492","2011-12-31"
"Presidente Kubitschek","9.38317760651655","2011-12-31"
"Manoel Vitorino","10","2011-12-31"
"Jambeiro","10","2011-12-31"
"Corumbataí","10","2011-12-31"
"Andorinha","7.79042043931282","2011-12-31"
"São Sebastião do Rio Verde","7.18293271702901","2011-12-31"
"Cachoeiras de Macacu","10","2011-12-31"
"Itambé","5.66076591029327","2011-12-31"
"Santa Albertina","7.90544235273504","2011-12-31"
"Chapada da Natividade","7.77966843382789","2011-12-31"
"Triunfo","7.1708504164284","2011-12-31"
"Francisco Beltrão","10","2011-12-31"
"Coroatá","7.49881945937165","2011-12-31"
"São Vicente Ferrer","7.35714663396887","2011-12-31"
"Dom Pedro de Alcântara","10","2011-12-31"
"Guariba","9.47606232550691","2011-12-31"
"Nova Fátima","6.25489305793522","2011-12-31"
"Matões","6.7618367221272","2011-12-31"
"São Valério","8.96411785514417","2011-12-31"
"Canas","9.58506023958091","2011-12-31"
"Arapuã","9.42122680504347","2011-12-31"
"Ilha das Flores","6.51197617213879","2011-12-31"
"Rialma","10","2011-12-31"
"Uruçuca","8.85259852321146","2011-12-31"
"Tucumã","5.95200125097421","2011-12-31"
"Matias Olímpio","6.89948025743214","2011-12-31"
"Jaguariúna","9.71654183638894","2011-12-31"
"Eusébio","10","2011-12-31"
"Santo Inácio","4.46659929753783","2011-12-31"
"Telha","10","2011-12-31"
"Nova Rosalândia","10","2011-12-31"
"Vera","8.90725493405675","2011-12-31"
"São João do Sabugi","7.48258952566651","2011-12-31"
"Modelo","10","2011-12-31"
"Novo Itacolomi","9.42532715430356","2011-12-31"
"Orós","8.48565091409055","2011-12-31"
"Cacimbinhas","8.47355971906395","2011-12-31"
"Araporã","9.75447639381086","2011-12-31"
"Monte Alegre","7.45334905063404","2011-12-31"
"Celso Ramos","7.74863158494022","2011-12-31"
"Apodi","6.63441327923316","2011-12-31"
"Figueirão","8.26591988763281","2011-12-31"
"Uraí","7.78143842749706","2011-12-31"
"Caranaíba","6.91989094417295","2011-12-31"
"Cocal","5.38177456891668","2011-12-31"
"São Bento do Sul","10","2011-12-31"
"Entre-Ijuís","10","2011-12-31"
"Itapejara d'Oeste","10","2011-12-31"
"Santa Carmem","9.66091602829536","2011-12-31"
"Cabrobó","7.51185228561046","2011-12-31"
"Serra Alta","9.21610478350005","2011-12-31"
"Jaguaquara","5.02554440114189","2011-12-31"
"Poço Dantas","5.61075043366296","2011-12-31"
"Realeza","6.73292345077069","2011-12-31"
"Cidreira","9.44158326041564","2011-12-31"
"Iguatemi","8.96746323951715","2011-12-31"
"Jaguari","6.04624813316547","2011-12-31"
"Faxinal do Soturno","9.51011493886038","2011-12-31"
"Ladainha","6.10818046642538","2011-12-31"
"São José de Princesa","6.49983666410328","2011-12-31"
"Sena Madureira","4.92163061351095","2011-12-31"
"Dona Inês","6.26454499301732","2011-12-31"
"Corrente","4.45885839932587","2011-12-31"
"Américo de Campos","10","2011-12-31"
"Ruy Barbosa","6.05196459593992","2011-12-31"
"Miracatu","10","2011-12-31"
"Itamarati de Minas","9.24246430120768","2011-12-31"
"Sapucaia","4.98004485390259","2011-12-31"
"Vila Maria","8.18738824505331","2011-12-31"
"Guaratinga","8.14622280377556","2011-12-31"
"Divinolândia","6.48761807561018","2011-12-31"
"Aiuaba","6.60285779844344","2011-12-31"
"Miraí","5.92019647001036","2011-12-31"
"Miracema","7.58965059838143","2011-12-31"
"Igarapé","10","2011-12-31"
"Padre Carvalho","7.88247336790502","2011-12-31"
"Chuí","6.72468950039764","2011-12-31"
"Crixás","7.33486581766982","2011-12-31"
"Antônio Gonçalves","7.16432942315372","2011-12-31"
"Rio Fortuna","6.37835989014288","2011-12-31"
"Pedro Alexandre","6.82595427773359","2011-12-31"
"Santa Fé do Araguaia","10","2011-12-31"
"Posse","5.98638299364971","2011-12-31"
"Paranhos","4.28159219873822","2011-12-31"
"Porto Franco","7.26973258358535","2011-12-31"
"Carapebus","10","2011-12-31"
"Abreulândia","10","2011-12-31"
"Monte Santo de Minas","9.93424426517603","2011-12-31"
"Pinhais","10","2011-12-31"
"Chupinguaia","9.66615067300555","2011-12-31"
"Boa Vista da Aparecida","6.88353916413598","2011-12-31"
"Seara","9.78167918969424","2011-12-31"
"Rancho Alegre","6.59375990878271","2011-12-31"
"Bom Jesus","8.33090176820914","2011-12-31"
"Jordão","8.57235421469002","2011-12-31"
"Pitangui","5.38719492178859","2011-12-31"
"Itatiba do Sul","10","2011-12-31"
"Pedra Grande","9.81753042430671","2011-12-31"
"Capela","6.60953015706371","2011-12-31"
"Rio Branco do Sul","10","2011-12-31"
"Aragarças","7.13861981199718","2011-12-31"
"Salgadinho","7.55720824098466","2011-12-31"
"Altamira do Paraná","5.23220939967186","2011-12-31"
"Bom Princípio","8.69796028603705","2011-12-31"
"Riachão","6.84799034707042","2011-12-31"
"Hortolândia","10","2011-12-31"
"Ilópolis","10","2011-12-31"
"Cacimba de Areia","8.88005224953701","2011-12-31"
"Trindade do Sul","8.14265359464394","2011-12-31"
"Paraíso","7.85750122159605","2011-12-31"
"Mulungu","8.32218470629968","2011-12-31"
"Paraná","4.85430281784736","2011-12-31"
"Silveiras","8.45418453055603","2011-12-31"
"Igaraçu do Tietê","4.42577092778827","2011-12-31"
"Rafael Fernandes","4.90692797656907","2011-12-31"
"Francisco Alves","5.36224629686283","2011-12-31"
"Jardim","7.36906176129795","2011-12-31"
"São Gabriel do Oeste","10","2011-12-31"
"Iaras","7.5784030331305","2011-12-31"
"Santarém","10","2011-12-31"
"Floriano Peixoto","10","2011-12-31"
"Jesuítas","5.66102601042597","2011-12-31"
"Araçoiaba","10","2011-12-31"
"Santo Antônio do Grama","10","2011-12-31"
"Rio Verde de Mato Grosso","8.09986755208252","2011-12-31"
"Valentim Gentil","10","2011-12-31"
"Terenos","10","2011-12-31"
"Cruz Machado","10","2011-12-31"
"Ivaiporã","6.65148894050234","2011-12-31"
"Primeira Cruz","4.46590884662963","2011-12-31"
"Tanquinho","5.7205058329963","2011-12-31"
"Mirante do Paranapanema","10","2011-12-31"
"Duque de Caxias","9.99474456642361","2011-12-31"
"Sanclerlândia","6.61708705197351","2011-12-31"
"Turilândia","7.54967390979606","2011-12-31"
"Novo Santo Antônio","6.75466799800957","2011-12-31"
"Inocência","5.58227128881131","2011-12-31"
"Presidente Bernardes","5.93478725732183","2011-12-31"
"José Bonifácio","10","2011-12-31"
"Barra da Estiva","6.40340811784379","2011-12-31"
"Brasiléia","6.85631727568089","2011-12-31"
"Muniz Freire","6.92401130196093","2011-12-31"
"Taperoá","6.35218365859446","2011-12-31"
"Iconha","6.4628716561817","2011-12-31"
"Corumbá","8.47213750082017","2011-12-31"
"André da Rocha","10","2011-12-31"
"Uauá","4.98643594824982","2011-12-31"
"Luís Correia","5.16905114368428","2011-12-31"
"Baixo Guandu","7.61193393966266","2011-12-31"
"Itapira","10","2011-12-31"
"Ibitinga","10","2011-12-31"
"Morros","4.16137603461982","2011-12-31"
"Olho d'Água das Flores","5.50731287820574","2011-12-31"
"Itaipulândia","10","2011-12-31"
"Cambé","10","2011-12-31"
"Nova Soure","4.80048449127003","2011-12-31"
"Ocauçu","10","2011-12-31"
"Goianorte","9.59575111440462","2011-12-31"
"São Vicente do Sul","7.72015067048365","2011-12-31"
"Jaciara","10","2011-12-31"
"São José da Coroa Grande","8.97833273702142","2011-12-31"
"Lourdes","7.31849397425932","2011-12-31"
"Juína","10","2011-12-31"
"Peixoto de Azevedo","7.65899112389142","2011-12-31"
"São Vendelino","9.64295432200684","2011-12-31"
"Vila Lângaro","10","2011-12-31"
"Pinhalzinho","10","2011-12-31"
"Maraã","5.43822028294416","2011-12-31"
"Santo Antônio do Leverger","8.53207661987697","2011-12-31"
"Mataraca","8.48289746759578","2011-12-31"
"Cachoeira Alta","7.4649997164357","2011-12-31"
"Davinópolis","8.87482415231721","2011-12-31"
"Pirenópolis","8.0761528770962","2011-12-31"
"Lagoa Seca","8.9031239436961","2011-12-31"
"Petrolândia","5.8411487785761","2011-12-31"
"São José do Rio Preto","10","2011-12-31"
"Três Rios","6.04787983139784","2011-12-31"
"Santa Lúcia","5.01340259952943","2011-12-31"
"Almeirim","7.14289159296772","2011-12-31"
"Francisco Macedo","5.26204210709309","2011-12-31"
"Itápolis","9.01174683918918","2011-12-31"
"Monte Alto","9.6145656915611","2011-12-31"
"Inhumas","6.96166948222668","2011-12-31"
"Medeiros","6.90503795122965","2011-12-31"
"Rosário do Sul","9.19177286476441","2011-12-31"
"Brochier","10","2011-12-31"
"Colorado","7.8046339994779","2011-12-31"
"Catanduva","10","2011-12-31"
"Ibitirama","8.26655214154689","2011-12-31"
"Uirapuru","8.93442101808914","2011-12-31"
"Rodeiro","6.11139894985371","2011-12-31"
"Lago dos Rodrigues","6.27392870430792","2011-12-31"
"Rio Negro","10","2011-12-31"
"Tupanatinga","5.89855725230316","2011-12-31"
"Bonito","5.08163708878692","2011-12-31"
"Tamboril","7.92833667997504","2011-12-31"
"Pirapora","8.71723353453093","2011-12-31"
"Camutanga","8.20041274389577","2011-12-31"
"Primavera","7.50381179994555","2011-12-31"
"Patos","9.53840122647706","2011-12-31"
"Brasilândia do Sul","7.66666083561778","2011-12-31"
"Amparo","10","2011-12-31"
"Muzambinho","6.9901996571247","2011-12-31"
"Axixá do Tocantins","7.05408792085925","2011-12-31"
"Pilão Arcado","6.23466081114455","2011-12-31"
"Eirunepé","6.7862894058209","2011-12-31"
"Camacan","4.42288760409281","2011-12-31"
"Londrina","10","2011-12-31"
"Colniza","7.5013169116241","2011-12-31"
"Santa Inês","5.93872123320899","2011-12-31"
"Vila Bela da Santíssima Trindade","9.11550016958876","2011-12-31"
"Araguanã","10","2011-12-31"
"Anagé","6.06355402461823","2011-12-31"
"Varzelândia","5.80839887780238","2011-12-31"
"Goiatuba","10","2011-12-31"
"Sumidouro","8.56300916403312","2011-12-31"
"São João da Paraúna","5.70663685837852","2011-12-31"
"Minas do Leão","8.93966082054405","2011-12-31"
"São Martinho da Serra","10","2011-12-31"
"Marques de Souza","10","2011-12-31"
"Itarantim","5.44440559170003","2011-12-31"
"Barão do Triunfo","10","2011-12-31"
"Inajá","9.50699822625415","2011-12-31"
"Salitre","6.08584637519067","2011-12-31"
"Conceição do Almeida","5.70497908275955","2011-12-31"
"Palmital","8.69906468022131","2011-12-31"
"São Brás do Suaçuí","9.37569557197307","2011-12-31"
"Ibimirim","7.25037342551645","2011-12-31"
"Iguatu","5.51597876063159","2011-12-31"
"Araguari","10","2011-12-31"
"Lagoão","10","2011-12-31"
"Silvanópolis","9.003787408838","2011-12-31"
"Volta Redonda","8.87326568641838","2011-12-31"
"Porto Vitória","10","2011-12-31"
"Curuá","7.21042152464037","2011-12-31"
"Sarandi","10","2011-12-31"
"Tartarugalzinho","10","2011-12-31"
"Piraquara","5.63635181677631","2011-12-31"
"Guarani","3.93031505606641","2011-12-31"
"Itatuba","7.30547635985238","2011-12-31"
"Simões Filho","9.24222915618704","2011-12-31"
"Carapicuíba","10","2011-12-31"
"Santa Rosa do Piauí","6.71801517147036","2011-12-31"
"Ielmo Marinho","8.53783912405808","2011-12-31"
"Santo Amaro do Maranhão","3.76269130719431","2011-12-31"
"Congonhinhas","7.02155834940253","2011-12-31"
"Lutécia","10","2011-12-31"
"Mirante da Serra","4.81748233220529","2011-12-31"
"Andaraí","5.71082594113275","2011-12-31"
"Berizal","7.52492895055743","2011-12-31"
"São Fidélis","8.20444072716976","2011-12-31"
"Casca","10","2011-12-31"
"Paulo Jacinto","7.64508738559077","2011-12-31"
"Princesa","7.88311349402071","2011-12-31"
"Benedito Novo","10","2011-12-31"
"Pedreiras","6.41034328231171","2011-12-31"
"Tangará","5.9614747486035","2011-12-31"
"Alfredo Marcondes","8.62300518794964","2011-12-31"
"Guajará","5.70967593483063","2011-12-31"
"Tupi Paulista","10","2011-12-31"
"Poloni","5.36315472701815","2011-12-31"
"Nova Crixás","3.97425365852788","2011-12-31"
"Luziânia","8.09868780171424","2011-12-31"
"Porto Alegre","9.20347520611218","2011-12-31"
"Rinópolis","7.54894525968491","2011-12-31"
"Teixeira de Freitas","10","2011-12-31"
"Água Preta","6.67113032195946","2011-12-31"
"Rio da Conceição","7.55106505077944","2011-12-31"
"Rancho Queimado","10","2011-12-31"
"Inhangapi","4.57078565473884","2011-12-31"
"Pederneiras","10","2011-12-31"
"Itapetininga","10","2011-12-31"
"Ponta de Pedras","5.21743457584252","2011-12-31"
"Altinho","8.76451512192791","2011-12-31"
"Bertolínia","6.89557250061701","2011-12-31"
"Goiânia","9.1241488383419","2011-12-31"
"Mariópolis","7.6079847649963","2011-12-31"
"Paraguaçu Paulista","10","2011-12-31"
"Paulistana","5.04630933480847","2011-12-31"
"Tavares","10","2011-12-31"
"Agrolândia","5.48783695143177","2011-12-31"
"Alvarenga","10","2011-12-31"
"Dourados","9.29340300047665","2011-12-31"
"São Paulo de Olivença","6.8223345960273","2011-12-31"
"Caparaó","8.12525870011704","2011-12-31"
"Martins","4.34022987776386","2011-12-31"
"Terra Santa","4.59940245789867","2011-12-31"
"Miguel Leão","8.43474082531606","2011-12-31"
"Nova Friburgo","10","2011-12-31"
"Francisco Dumont","9.04714509973928","2011-12-31"
"Presidente Figueiredo","10","2011-12-31"
"Guaporé","8.44416168911822","2011-12-31"
"Rio Bananal","6.26610452349995","2011-12-31"
"Anapu","6.87361881953026","2011-12-31"
"Esplanada","6.21323559105456","2011-12-31"
"Nazaré Paulista","10","2011-12-31"
"Trajano de Moraes","8.50389298854158","2011-12-31"
"Parambu","6.89907370330457","2011-12-31"
"Professor Jamil","6.41187425223501","2011-12-31"
"Colina","10","2011-12-31"
"Itacurubi","9.95263948675313","2011-12-31"
"São Luís","10","2011-12-31"
"Lindóia do Sul","10","2011-12-31"
"Aroeiras do Itaim","5.27977728778638","2011-12-31"
"Mongaguá","10","2011-12-31"
"Muqui","7.40644326651483","2011-12-31"
"Santo Antônio","7.00235726550464","2011-12-31"
"São Luís do Paraitinga","5.41001881639883","2011-12-31"
"Venda Nova do Imigrante","7.44931000929511","2011-12-31"
"Baturité","8.59488130316869","2011-12-31"
"Muritiba","6.37510378626703","2011-12-31"
"Borda da Mata","8.15889971524911","2011-12-31"
"Massapê","5.93793808980897","2011-12-31"
"São Luís Gonzaga do Maranhão","5.53383001300236","2011-12-31"
"Bom Jesus do Galho","6.52714936902221","2011-12-31"
"Santa Helena","6.86979983044464","2011-12-31"
"Carlos Barbosa","10","2011-12-31"
"Santos","10","2011-12-31"
"Jaguaré","10","2011-12-31"
"João Lisboa","6.0243315053694","2011-12-31"
"Buritama","7.54066048084285","2011-12-31"
"Vila Valério","7.62229522186544","2011-12-31"
"Divinolândia de Minas","6.03873360408707","2011-12-31"
"Acajutiba","7.27253212892552","2011-12-31"
"Bady Bassitt","10","2011-12-31"
"Comodoro","5.38408694403617","2011-12-31"
"Santo André","10","2011-12-31"
"Itaquaquecetuba","10","2011-12-31"
"Kaloré","9.00286940667874","2011-12-31"
"Santa Cecília","7.16585891224668","2011-12-31"
"Juruá","5.95794213553164","2011-12-31"
"Três Cachoeiras","10","2011-12-31"
"Novo Oriente","7.75967016641145","2011-12-31"
"São Pedro da Cipa","10","2011-12-31"
"Igrapiúna","6.76301285853085","2011-12-31"
"Tijucas","10","2011-12-31"
"Criciúma","9.55013121505331","2011-12-31"
"Buri","10","2011-12-31"
"Cabo Verde","9.35276175150165","2011-12-31"
"Itarumã","8.54107710393046","2011-12-31"
"Parintins","10","2011-12-31"
"Areia","7.37924286023863","2011-12-31"
"Montes Claros de Goiás","10","2011-12-31"
"São Sebastião do Uatumã","4.59608686589833","2011-12-31"
"Belágua","7.87425051637912","2011-12-31"
"Geminiano","4.55395146216886","2011-12-31"
"São Sepé","10","2011-12-31"
"Alvinlândia","9.88138118866252","2011-12-31"
"Presidente Getúlio","8.30695160740152","2011-12-31"
"Paranapoema","8.878510712466","2011-12-31"
"Araguaína","9.54244885324166","2011-12-31"
"Bocaina","10","2011-12-31"
"Arneiroz","6.51168534805241","2011-12-31"
"Nova Ubiratã","9.27739752628551","2011-12-31"
"Valença do Piauí","4.69960328079603","2011-12-31"
"Nova Santa Helena","7.61055224388377","2011-12-31"
"João Dias","5.32689460160261","2011-12-31"
"Santa Cruz do Rio Pardo","8.1057518534408","2011-12-31"
"Antônio Almeida","7.81811333741924","2011-12-31"
"Campo Verde","8.74822009560253","2011-12-31"
"Ipixuna","8.61812037784679","2011-12-31"
"São Paulo das Missões","10","2011-12-31"
"Terra Boa","6.90458647177754","2011-12-31"
"Oscar Bressane","9.38966547797729","2011-12-31"
"Inimutaba","10","2011-12-31"
"Água Limpa","9.54869781737887","2011-12-31"
"Rafael Godeiro","3.72800560581372","2011-12-31"
"Bilac","8.96518370273813","2011-12-31"
"Nova Olinda do Maranhão","4.77333258853856","2011-12-31"
"Quatiguá","6.23940378111209","2011-12-31"
"Iracema","7.17997767813892","2011-12-31"
"Canoinhas","10","2011-12-31"
"Poço de José de Moura","6.08718339726201","2011-12-31"
"Itapecerica","5.91243345295949","2011-12-31"
"Tamandaré","8.10139106737431","2011-12-31"
"Rio Tinto","5.92836144188396","2011-12-31"
"Mendonça","10","2011-12-31"
"Itaporã","9.28941141499616","2011-12-31"
"Itapiratins","8.41760766644945","2011-12-31"
"Rochedo","10","2011-12-31"
"Vargem Grande","5.86815028342673","2011-12-31"
"Serra Branca","6.16892179159092","2011-12-31"
"Cachoeira","6.64450657362894","2011-12-31"
"Aratiba","10","2011-12-31"
"Aguaí","9.12510584098289","2011-12-31"
"Monte Castelo","10","2011-12-31"
"São Miguel do Passa Quatro","9.78154669313849","2011-12-31"
"Jiquiriçá","5.60314340903682","2011-12-31"
"Itaporanga","9.12980040915834","2011-12-31"
"Adustina","6.93941265347811","2011-12-31"
"Gravataí","10","2011-12-31"
"Frutuoso Gomes","7.06567063049798","2011-12-31"
"Campestre da Serra","9.11576915394811","2011-12-31"
"Nazário","6.20571947485056","2011-12-31"
"Jupi","9.2672438349934","2011-12-31"
"Salgado Filho","10","2011-12-31"
"Soledade","10","2011-12-31"
"Itaguaçu","9.12092921810455","2011-12-31"
"Cajari","4.71041283296135","2011-12-31"
"Cordeiros","5.11303692089274","2011-12-31"
"Fortaleza do Tabocão","9.70709758754503","2011-12-31"
"Matão","9.84197575158188","2011-12-31"
"Mimoso de Goiás","6.27911209571545","2011-12-31"
"Cajamar","10","2011-12-31"
"São José da Lapa","10","2011-12-31"
"Biritinga","5.85314661458074","2011-12-31"
"Viana","8.55822560692895","2011-12-31"
"Estreito","6.53969869070142","2011-12-31"
"Bom Jesus do Araguaia","10","2011-12-31"
"Alto Feliz","10","2011-12-31"
"São Félix","7.22222550503175","2011-12-31"
"Lagamar","7.43159059893664","2011-12-31"
"Felício dos Santos","10","2011-12-31"
"Fazenda Rio Grande","10","2011-12-31"
"Fernando de Noronha","9.21298468259444","2011-12-31"
"Conceição da Feira","7.77766449167734","2011-12-31"
"São Geraldo da Piedade","9.87842326054532","2011-12-31"
"São José da Barra","10","2011-12-31"
"Serra do Mel","5.05808971868107","2011-12-31"
"Cipó","3.93617972750546","2011-12-31"
"Divisa Alegre","6.45675978144026","2011-12-31"
"Aparecida","10","2011-12-31"
"Araras","10","2011-12-31"
"Almirante Tamandaré","10","2011-12-31"
"Piranguinho","10","2011-12-31"
"Santana do Jacaré","9.00850175816763","2011-12-31"
"Alfredo Wagner","10","2011-12-31"
